id,name,list_ingrid,image_url,list_bzu,list_resipe,recept_link
05bae796-c5bf-11ea-a1dd-0242ac1c0002,Энергетический напиток из какао,"['Вода', 'Какао', 'Растворимый кофе', 'Сахар', 'Яйцо куриное', 'Молоко', 'Ростки пшеницы']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213180404/120213180435/p_O.jpg'],"['Калорийность 246 ккал', 'Белки 13 грамм', 'Жиры 12,1 грамм', 'Углеводы 21,2 грамм']","['1. Залить какао и кофе кипятком, размешать.', '2. Добавить сахар, яйцо, пшеницу и молоко.', '3. Залить все в блендер и взбить на большой скорости.']",https://eda.ru/recepty/zavtraki/jenergeticheskij-napitok-iz-kakao-17957
05d9ff64-c5bf-11ea-b78f-0242ac1c0002,Кофейный смузи с бананом и сгущенным молоком,"['Эспрессо', 'Молоко', 'Бананы', 'Сгущенное молоко', 'Тертый шоколад']",[],"['Калорийность 427 ккал', 'Белки 8,9 грамм', 'Жиры 9,8 грамм', 'Углеводы 79,8 грамм']",['1. Сварите кофе и охладите его. Затем добавьте все ингредиенты в блендер и хорошенько взбейте. Сверху посыпьте шоколадной крошкой!'],https://eda.ru/recepty/napitki/kofejnij-smuzi-s-bananom-i-sgushhennim-molokom-51021
0600bf46-c5bf-11ea-b687-0242ac1c0002,Айриш кофе,"['Ирландский виски', 'Вода', 'Эспрессо', 'Тростниковый сироп', 'Взбитые сливки']",[],"['Калорийность 72 ккал', 'Белки 0,1 грамм', 'Жиры 0,1 грамм', 'Углеводы 0,2 грамм']","['1. Налейте 30мл виски  в подогретый бокал.', '2. Добавьте 1 помпу тростникового сиропа в виски.', '3. Приготовьте двойной эспрессо и добавьте его в бокал с виски.', '4. Долейте в бокал горячей воды, оставив 2см от края бокала.', '5. Зигзагообразным движением выложите взбитые сливки на поверхность напитка, затем поверните бокал на 180 градусов и выложите еще один слой сливок.']",https://eda.ru/recepty/napitki/ajrish-kofe-22986
0647e524-c5bf-11ea-a1dd-0242ac1c0002,Напиток из облепихи и имбиря,"['Облепиха', 'Имбирь', 'Мед', 'Вода']","['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/130907154434/1309222220530/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/130907154434/130922222053/p_O.jpg']","['Калорийность 81 ккал', 'Белки 1 грамм', 'Жиры 3,5 грамм', 'Углеводы 10,8 грамм']","['1. Имбирь нарезать тонкими ломтиками. Если нравится более пряный вкус напитка, лучше имбирь натереть на крупной терке.', '2. Вскипятить воду.', '3. Облепиху протереть через мелкое ситечко в чайник. Бросить в воду нарезанный имбирь.', '4. В немного остывший напиток добавить мед по вкусу..']",https://eda.ru/recepty/napitki/napitok-iz-oblepihi-i-imbirja-39798
065056a0-c5bf-11ea-bcae-0242ac1c0002,Молочный коктейль как в McDonald’s,"['Ванильное мороженое', 'Шоколадный сироп', 'Шоколад']","['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/140416134740/150311201351/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/140424040926/150311201352/p_O.jpg']","['Калорийность 476 ккал', 'Белки 6,4 грамм', 'Жиры 29,7 грамм', 'Углеводы 48,7 грамм']","['1. Берем мороженое и взбиваем его до состояния «йогурта».', '2. Добавляем шоколадный сироп и снова вбиваем.', '3. В конце кидаем куски шоколада и просто размешиваем.']",https://eda.ru/recepty/napitki/molochnij-koktejl-kak-v-mcdonald-s-49343
066a6428-c5bf-11ea-b78f-0242ac1c0002,Чай с молоком и корицей,"['Палочки корицы', 'Черный листовой чай', 'Топленое молоко', 'Вода']",[],"['Калорийность 56 ккал', 'Белки 2,4 грамм', 'Жиры 3,3 грамм', 'Углеводы 5 грамм']","['1. Заварить крепкий чёрный чай: мягкой горячей водой залить пару ложек чистого листового чая и палочку корицы. Дать настояться.', '2. Подогреть молоко. Параллельно прогреть крутым кипятком чашку с толстыми стенками.', '3. Налить на дно чашки горячее молоко, затем - аккуратно влить настоявшийся чай. При желании подсластить.']",https://eda.ru/recepty/napitki/chaj-s-molokom-i-koricej-48218
068a006c-c5bf-11ea-b687-0242ac1c0002,Творожный коктейль,"['Молоко', 'Творог', 'Ванильное мороженое', 'Бананы']",[],"['Калорийность 427 ккал', 'Белки 22,1 грамм', 'Жиры 18,2 грамм', 'Углеводы 45,1 грамм']","['1. Молоко взбить с мороженым, добавить творог, хорошо взбить.', '2. Добавить бананы, все хорошо взбить, поставить в холодильник для охлаждения.']",https://eda.ru/recepty/napitki/tvorozhnij-koktejl-28321
06e0f480-c5bf-11ea-a1dd-0242ac1c0002,Кокосовый напиток,"['Кокос', 'Бананы', 'Лайм', 'Ванильный стручок', 'Апельсины']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213181523/120213181620/p_O.jpg'],"['Калорийность 1051 ккал', 'Белки 11,9 грамм', 'Жиры 84,3 грамм', 'Углеводы 54 грамм']","['1. В блендер положите молоко и мякоть кокоса, банан, сок лайма, апельсиновый сок и кусочек ванили.', '2. Измельчите до однородного состояния.']",https://eda.ru/recepty/napitki/kokosovij-napitok-18957
06f2bd32-c5bf-11ea-b78f-0242ac1c0002,Коктейль «Мимоза»,"['Апельсиновый ликер', 'Свежевыжатый апельсиновый сок', 'Белое сухое игристое вино', 'Лимонный шербет']",[],"['Калорийность 166 ккал', 'Белки 0,5 грамм', 'Жиры 0,1 грамм', 'Углеводы 14,2 грамм']","['1. Смешать сок и ликер и разлить в 6 высоких бокалов.', '2. Влить игристое вино до 3/4 высоты бокалов.', '3. Опустить в каждый бокал по ложечке мороженого и сразу подавать.']",https://eda.ru/recepty/napitki/koktejl-mimoza-28232
07109fe6-c5bf-11ea-b687-0242ac1c0002,Черничный коктейль с имбирем и шампанским,"['Черника', 'Сахар', 'Тертый имбирь', 'Лимон', 'Черничный нектар', 'Сухое шампанское']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120214140918/120214141334/p_O.jpg'],"['Калорийность 92 ккал', 'Белки 0,5 грамм', 'Жиры 1,1 грамм', 'Углеводы 16,2 грамм']","['1. В миске раздавите ягоды с имбирем, сахаром и лимонным соком. Залейте черничным нектаром, перемешайте и оставьте на 5 минут.', '2. Процедите черничную смесь через сито и разлейте по 4 бокалам.', '3. Влейте в каждый шампанское и сразу подавайте.']",https://eda.ru/recepty/napitki/chernichnij-koktejl-s-imbirem-shampanskim-27918
072e0bb2-c5bf-11ea-bcae-0242ac1c0002,Транссибирский чай,"['Облепиха', 'Имбирный сироп', 'Апельсиновый сок', 'Лимонный сок', 'Сахарный сироп', 'Апельсины', 'Розмарин']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213175433/160930160628/p_O.jpg'],"['Калорийность 80 ккал', 'Белки 1,6 грамм', 'Жиры 1,3 грамм', 'Углеводы 15,8 грамм']","['1. Все ингредиенты поместить в чайник залить кипятком.', '2. Довести до кипения.', '3. Затем дать настояться 5-7 минут.', '4. Приятного аппетита!']",https://eda.ru/recepty/napitki/transsibirskiy-chay-80787
07464772-c5bf-11ea-b78f-0242ac1c0002,Яблочный кисель,"['Сахар', 'Яблоко', 'Картофельная мука']",[],"['Калорийность 219 ккал', 'Белки 0,7 грамм', 'Жиры 0,5 грамм', 'Углеводы 52,3 грамм']","['1. Хорошо промытые яблоки нарезать тонкими ломтиками, положить в кастрюлю, залить 2 стаканами воды и поставить варить.', '2. Когда яблоки разварятся, откинуть их на волосяное сито, положенное на кастрюлю, полученное пюре протереть и смешать с отваром.', '3. После этого положить сахар, вскипятить и заварить разведенной картофельной мукой.']",https://eda.ru/recepty/napitki/jablochnij-kisel-15322
076ee47a-c5bf-11ea-a1dd-0242ac1c0002,Напиток апельсиновый,"['Сахар', 'Апельсины', 'Кислота лимонная', 'Вода']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120214142532/120214153837/p_O.jpg'],"['Калорийность 89 ккал', 'Белки 0,2 грамм', 'Жиры 0 грамм', 'Углеводы 22,1 грамм']","['1. Апельсин вымыть, ошпарить кипятком, чтобы убрать горечь, вытереть насухо и положить в морозилку на 3–4 часа, а лучше — на ночь. Можно предварительно разрезать на 4 части.', '2. Апельсин достать из морозилки и прокрутить через мясорубку или в комбайне.', '3. Полученную массу залить 750 мл кипяченой воды и дать настояться 10 минут.', '4. Все процедить через дуршлаг, затем через 4 слоя марли.', '5. В процеженный сок добавить 250 грамм сахара, 7 грамм лимонной кислоты и оставшиеся 1500 мл воды.', '6. Перелить в стеклянную емкость, настоять час и можно пробовать.']",https://eda.ru/recepty/napitki/napitok-apelsinovij-29060
07aded14-c5bf-11ea-b687-0242ac1c0002,Кофейно-водочный ликер,"['Водка', 'Ванилин', 'Вода', 'Растворимый кофе', 'Сахар']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120505175012/181206014803/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120505175012/181206014833/p_O.jpg']","['Калорийность 234 ккал', 'Белки 0,5 грамм', 'Жиры 0,1 грамм', 'Углеводы 33,3 грамм']","['1. Возьмем небольшую кастрюлю, выливаем в нее полстакана кипяченной воды и добавляем стакан сахара. Отправляем все это на огонь, доводим до кипения, после чего добавляем в полученный сироп ванилин.Обратим ваше внимание, что не стоит слишком медлить с этими процессами, чтобы вода не сильно испарялась. А так же не забывайте постоянно помешивать напиток.', '2. После этого мы добавляем в кастрюлю водку, еще немного прогреваем содержимое, а затем добавляем и кофе. Заметьте, что кофе нужно добавлять только после водки, в противном случае, напиток не получится.', '3. Еще немного прогреваем напиток, а затем снимаем с огня. Даем ему полностью остыть.', '4. Когда уже он полностью остынет, перелейте его в нужную посуду и отправьте на несколько часов в темное холодное место (холодильник, как вариант). А еще лучше на ночь, чтобы хорошенько настоялся.']",https://eda.ru/recepty/napitki/kofejno-vodochnij-liker-41553
07c3299a-c5bf-11ea-b78f-0242ac1c0002,Смузи «Дуэт банана и сливы»,"['Бананы', 'Красные сливы']",[],"['Калорийность 197 ккал', 'Белки 3,4 грамм', 'Жиры 0,3 грамм', 'Углеводы 47,9 грамм']","['1. Очистите бананы, у слив удалите косточки.', '2. Нарежьте фрукты на кусочки.', '3. Поместите ингредиенты в чашу блендера.', '4. Взбейте, удерживая кнопку режима блендер «Puree» в течение 30 сек.']",https://eda.ru/recepty/napitki/smuzi-dujet-banana-i-slivi-51156
07f5f780-c5bf-11ea-a1dd-0242ac1c0002,Напиток с кокосом и авокадо,"['Кокос', 'Авокадо', 'Зелень']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213181523/120213181613/p_O.jpg'],"['Калорийность 2039 ккал', 'Белки 20,2 грамм', 'Жиры 192,6 грамм', 'Углеводы 41,6 грамм']","['1. Налейте кокосовое молоко в блендер.', '2. Разбейте кокос пополам и выньте мякоть. Добавьте в блендер.', '3. Добавьте авокадо и зелень и взбивайте до однородного состояния.']",https://eda.ru/recepty/napitki/napitok-s-kokosom-avokado-18953
08194a1e-c5bf-11ea-bcae-0242ac1c0002,Яблочный сбитень с мятой,"['Вода', 'Сушеные яблоки', 'Имбирь', 'Чай', 'Мята сушеная', 'Лавровый лист', 'Гвоздика', 'Сахарный сироп']",[],"['Калорийность 835 ккал', 'Белки 8,5 грамм', 'Жиры 2,4 грамм', 'Углеводы 201,8 грамм']",['1. Яблоки варить в воде 10 минут под крышкой. Добавить все остальные ингредиенты и дать настояться.'],https://eda.ru/recepty/napitki/yablochnyy-sbiten-s-myatoy-139422
0847a38c-c5bf-11ea-b78f-0242ac1c0002,Коктейль с шампанским и бренди,"['Апельсины', 'Сухое шампанское', 'Бренди']",[],"['Калорийность 57 ккал', 'Белки 0,5 грамм', 'Жиры 0,1 грамм', 'Углеводы 5,9 грамм']","['1. Влейте очень холодное шампанское в бокал.', '2. Возьмите цедру апельсина, смажьте края бокала, чтобы на них осталось апельсиновое масло.', '3. Бросьте цедру в бокал и аккуратно влейте бренди, чтобы оно осталось на поверхности шампанского.']",https://eda.ru/recepty/napitki/koktejl-s-shampanskim-brendi-18119
085617aa-c5bf-11ea-b687-0242ac1c0002,Клубнично-базиликовый мартини,"['Зеленый базилик', 'Клубника', 'Лимонный сок', 'Сахарный сироп', 'Водка']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/131207233339/131213094334/p_O.jpg'],"['Калорийность 213 ккал', 'Белки 1,3 грамм', 'Жиры 0,3 грамм', 'Углеводы 22 грамм']","['1. Положить в шейкер 5–6 листиков базилика и растолочь. Добавить клубнику и тоже растолочь.', '2. Добавить в шейкер лимонный сок и сахарный сироп. Сочетание кислого и сладкого создаст необходимый баланс вкуса.', '3. Влить крепкую алкогольную базу. В нашем случае это хорошая водка. Например, «Абсолют». Я из Казахстана, поэтому использовал «Хаома» классов премиум и суперпремиум.', '4. Положить в шейкер лед в кубиках и хорошо взбить. Профильтровать в охлажденный коктейльный бокал. Перед подачей размять в руке листик базилика и потереть им края бокала (это необходимо для создания аромата), а также положить один листочек плавать по поверхности коктейля.']",https://eda.ru/recepty/napitki/klubnichno-bazilikovij-martini-41277
087c0bfe-c5bf-11ea-a1dd-0242ac1c0002,Кофейно-шоколадный напиток по‑итальянски (Affogato),"['Эспрессо', 'Кофейный ликер', 'Шоколадное мороженое']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120131090259/120214123725/p_O.jpg'],"['Калорийность 40 ккал', 'Белки 0,7 грамм', 'Жиры 1,2 грамм', 'Углеводы 5,2 грамм']",['1. В графине смешайте кофе и ликер. Разложите мороженое по 8 небольшим чашкам и разлейте кофе. Сразу подавайте.'],https://eda.ru/recepty/napitki/kofejno-shokoladnij-napitok-po-italjanski-affogato-22708
089aaa96-c5bf-11ea-bcae-0242ac1c0002,Ягодно-яблочный смузи,"['Свежие ягоды', 'Яблоко', 'Шпинат', 'Вода']",[],"['Калорийность 197 ккал', 'Белки 4,4 грамм', 'Жиры 1,8 грамм', 'Углеводы 35,9 грамм']","['1. Все ингредиенты нарезать кубиками и добавить в блендер.', '2. Смешать в блендере в течение 1–2 минут до однородной массы.', '3. Перелить в стакан.']",https://eda.ru/recepty/napitki/yagodno-yablochnyy-smuzi-139424
08d9427e-c5bf-11ea-b78f-0242ac1c0002,Коктейль из шампанского с апельсиново-ананасовым соком,"['Апельсиновый сок', 'Ананасовый сок', 'Гренадин', 'Полусладкое шампанское']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120130134327/120214124815/p_O.jpg'],"['Калорийность 252 ккал', 'Белки 1,4 грамм', 'Жиры 0,3 грамм', 'Углеводы 29,9 грамм']","['1. В графине смешайте апельсиновый и ананасовый сок и гренадин.', '2. В бокалы для шампанского налейте равные части сока и шампанского.']",https://eda.ru/recepty/napitki/koktejl-iz-shampanskogo-s-apelsinovo-ananasovim-sokom-23170
08e404f2-c5bf-11ea-b687-0242ac1c0002,Коктейль из просекко с клубникой,"['Клубника', 'Просекко']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120928105641/121003165339/p_O.jpg'],"['Калорийность 72 ккал', 'Белки 0,3 грамм', 'Жиры 0,1 грамм', 'Углеводы 4,9 грамм']","['1. Растереть клубнику в пюре.', '2. Выложить клубничное пюре в охлажденный бокал для шампанского, залить просекко.', '3. Украсить свежей клубникой.']",https://eda.ru/recepty/napitki/koktejl-s-prosekko-i-klubnikoj-33968
0932d154-c5bf-11ea-bcae-0242ac1c0002,Смузи бананово-клубничный,"['Салат айсберг', 'Кокосовое молоко', 'Бананы', 'Яблоко', 'Замороженная клубника', 'Молотые семена льна']",[],"['Калорийность 799 ккал', 'Белки 14,4 грамм', 'Жиры 39,6 грамм', 'Углеводы 96 грамм']","['1. Все ингредиенты нарезать кубиками и добавить в блендер.', '2. Смешать в блендере в течение 1–2 минут до однородной массы.', '3. Перелить в стакан.']",https://eda.ru/recepty/napitki/smuzi-bananovo-klubnichnyy-139426
093fd2d2-c5bf-11ea-a1dd-0242ac1c0002,Клюквенный напиток,"['Анис (бадьян)', 'Замороженная клюква', 'Вода', 'Сахар', 'Палочки корицы', 'Гвоздика']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120214141717/120214160010/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120214140918/120214160007/p_O.jpg']","['Калорийность 65 ккал', 'Белки 0,3 грамм', 'Жиры 0,3 грамм', 'Углеводы 15,6 грамм']","['1. Вскипятить воду с сахаром и пряностями.', '2. Измельчить блендером клюкву.', '3. Выложить получившееся ягодное пюре в кипящий сироп, размешать и снять с плиты. Оставить на пару часов до полного остывания.', '4. Процедить, перелить в кувшин.']",https://eda.ru/recepty/napitki/kljukvennij-napitok-30446
09670fb4-c5bf-11ea-b78f-0242ac1c0002,Апельсиновое шампанское,"['Апельсиновый сок', 'Сухое шампанское']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120213183611/120213184035/p_O.jpg'],"['Калорийность 116 ккал', 'Белки 1 грамм', 'Жиры 0,2 грамм', 'Углеводы 12,3 грамм']",['1. Бокал наполовину наполните апельсиновым соком и долейте шампанским.'],https://eda.ru/recepty/napitki/apelsinovoe-shampanskoe-20590
09786782-c5bf-11ea-b687-0242ac1c0002,Арбузно-огуречный кулер с водкой,"['Английские огурцы', 'Мякоть арбуза', 'Мед', 'Сок лайма', 'Водка', 'Лед']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120214135414/120214142717/p_O.jpg'],"['Калорийность 160 ккал', 'Белки 1,7 грамм', 'Жиры 0,3 грамм', 'Углеводы 21,5 грамм']","['1. В блендере измельчите мякоть арбуза до состояния пюре. Процедите через сито в большую миску — должно получиться 2 стакана сока.', '2. Очистите и нарежьте небольшими кусочками огурец. Измельчите в блендере до состояния пюре, процедите и перелейте к арбузному соку.', '3. В небольшой миске смешайте сок лайма и мед. Добавьте смесь в арбузно-огуречный сок вместе с водкой. Перемешайте и по вкусу добавьте еще мед.', '4. Подавайте, разлив по бокалам со льдом.']",https://eda.ru/recepty/napitki/arbuzno-ogurechnij-kuler-s-vodkoj-28838
09bbf9ca-c5bf-11ea-bcae-0242ac1c0002,Черничный смузи с медом,"['Зелень', 'Вода', 'Яблоко', 'Бананы', 'Замороженная черника', 'Молотые семена льна', 'Мед']",[],"['Калорийность 440 ккал', 'Белки 9,4 грамм', 'Жиры 9,9 грамм', 'Углеводы 81,4 грамм']","['1. Все ингредиенты нарезать кубиками и добавить в блендер.', '2. Смешать в блендере в течение 1–2 минут до однородной массы.', '3. Перелить в стакан.']",https://eda.ru/recepty/napitki/chernichnyy-smuzi-s-medom-139428
09de28b0-c5bf-11ea-a1dd-0242ac1c0002,Напиток с кокосом,"['Яблоко', 'Финики', 'Изюм', 'Миндаль', 'Мякоть кокоса', 'Молотая корица', 'Имбирный сок', 'Мускатный орех', 'Молотая гвоздика', 'Кокосовое молоко']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120213181523/120213181904/p_O.jpg'],"['Калорийность 510 ккал', 'Белки 8,2 грамм', 'Жиры 33,8 грамм', 'Углеводы 44,8 грамм']","['1. Замочите орехи и финики на 8-12 часов в воде.', '2. Положите все ингредиенты в блендер и измельчите до однородного состояния.']",https://eda.ru/recepty/napitki/napitok-s-kokosom-19073
