id,name,list_ingrid,image_url,list_bzu,list_resipe,recept_link
5b74a8f2-ce89-11ea-8cc1-0242ac1c0002,Заправка из бразильских орехов и клюквы,"['Чеснок', 'Бразильские орехи', 'Соевый соус', 'Свежий розмарин', 'Шалфей', 'Морская соль', 'Мисо паста', 'Дикий рис', 'Стебель сельдерея', 'Свежая клюква', 'Лук репчатый']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120213181135/120213181354/p_O.jpg'],"['Калорийность 319 ккал', 'Белки 9,1 грамм', 'Жиры 25,5 грамм', 'Углеводы 15,9 грамм']","['1. Рис замочите на 12-48 часов. Затем высушите.', '2. Орехи замочите на 2 часа.', '3. Положите чеснок в комбайн и измельчите.', '4. В чеснок добавьте орехи и измельчите до размера риса.', '5. Добавьте соевый соус, розмарин, шалфей, соль, пасту мисо и взбейте тщательно.', '6. Переложите в миску и добавьте рис, мелко нарезанный лук и сельдерей.', '7. Все тщательно перемешайте и посыпьте свежей клюквой.']",https://eda.ru/recepty/sousy-marinady/zapravka-iz-brazilskih-orehov-kljukvi-18701
5b854324-ce89-11ea-b6af-0242ac1c0002,Майонез на перепелиных яйцах,"['Рафинированное масло', 'Перепелиное яйцо', 'Рисовый уксус', 'Лимонный сок', 'Горчица', 'Соль']",[],"['Калорийность 480 ккал', 'Белки 1,9 грамм', 'Жиры 51,5 грамм', 'Углеводы 1,1 грамм']","['1. В полулитровую банку или стакан для блендера поместить уксус, лимонный сок, горчицу и соль, все перемешать.', '2. Добавить яйца, аккуратно влить масло.', '3. Опустить погружной блендер до дна емкости так, чтобы все желтки оказались под чашечкой блендера. Взбивать на максимальной скорости.']",https://eda.ru/recepty/sousy-marinady/majonez-na-perepelinih-jajcah-42485
5c1b5738-ce89-11ea-85db-0242ac1c0002,"Майонезный соус с укропом, лимоном и перцем","['Майонез', 'Лимонная цедра', 'Лимонный сок', 'Укроп', 'Свежемолотый черный перец']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120131085552/120213185455/p_O.jpg'],"['Калорийность 379 ккал', 'Белки 2,1 грамм', 'Жиры 40,2 грамм', 'Углеводы 2,3 грамм']","['1. В небольшой миске смешайте майонез, лимонный сок и цедру, мелко нарезанный укроп и перец. Охладите.']",https://eda.ru/recepty/sousy-marinady/majoneznij-sous-s-ukropom-limonom-percem-21611
5c1b9482-ce89-11ea-820a-0242ac1c0002,Соус бешамель с помидорами,"['Сливочное масло', 'Подсолнечное масло', 'Пшеничная мука', 'Молоко', 'Томатное пюре', 'Соль']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120131090525/120213175255/p_O.jpg'],"['Калорийность 218 ккал', 'Белки 4,8 грамм', 'Жиры 17,5 грамм', 'Углеводы 10,8 грамм']","['1. Растопите сливочное масло с растительным в ковше и вмешайте муку. Постепенно вливайте молоко, тщательно размешивая смесь, и доведите до кипения.', '2. Добавьте соль по вкусу и варите на медленном огне, помешивая, 8–10 минут. Уберите посуду с огня.', '3. Отложите 2–3 ложки соуса в миску, добавьте томатное пюре, хорошо смешайте и переложите все в большую посуду с соусом — тщательно перемешайте. Подавайте сразу.']",https://eda.ru/recepty/sousy-marinady/sous-beshamel-s-pomidorami-15794
5c2bce56-ce89-11ea-b6af-0242ac1c0002,Быстрый грушевый чатни с грецкими орехами,"['Очищенные грецкие орехи', 'Оливковое масло extra virgin', 'Лук-шалот', 'Груши', 'Яблочный уксус', 'Мед', 'Гвоздика', 'Светлый изюм']",[],"['Калорийность 194 ккал', 'Белки 2,4 грамм', 'Жиры 8,5 грамм', 'Углеводы 29,9 грамм']","['1. Разогрейте духовку до 190 градусов. Выложите орехи на противень и поджарьте до золотистого цвета 7–9 минут. Охладите и слегка измельчите.', '2. Разогрейте оливковое масло в небольшом сотейнике на среднем огне. Добавьте мелко нарезанный шалот и обжарьте до мягкости около 2 минут.', '3. Тем временем, очистите груши от сердцевин и мелко нарежьте.', '4. К луку добавьте груши, уксус, мед и гвоздику. Доведите до кипения, уменьшите огонь и тушите до мягкости 4–5 минут.', '5. Удалите гвоздику и вмешайте изюм и орехи. Снимите с огня. Подавайте теплым.']",https://eda.ru/recepty/sousy-marinady/bistrij-grushevij-chatni-s-greckimi-orehami-29551
5c3c9786-ce89-11ea-8cc1-0242ac1c0002,Соус «Чимичурри» от шефа Пола Гейлера,"['Петрушка', 'Чеснок', 'Красный перец чили', 'Винный уксус', 'Орегано', 'Оливковое масло']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/160406123417/160411175253/p_O.jpg'],"['Калорийность 246 ккал', 'Белки 1,2 грамм', 'Жиры 25,2 грамм', 'Углеводы 4,1 грамм']","['1. Чеснок слегка раздавить, чили очистить от семян и мелко нарубить.', '2. Поместите петрушку, чеснок, чили, уксус и орегано в блендер.', '3. В процессе измельчения через отверстие в крышке влейте тонкой струйкой масло.', '4. Когда соус станет однородным, приправьте его солью.']",https://eda.ru/recepty/sousy-marinady/sous-chimichurri-ot-shefa-pola-geylera-68846
5cd34a28-ce89-11ea-b6af-0242ac1c0002,Заправка из печеного чеснока и оливкового масла,"['Чеснок', 'Оливковое масло extra virgin', 'Бальзамический уксус', 'Сок лайма', 'Крупная соль', 'Свежемолотый черный перец']",[],"['Калорийность 186 ккал', 'Белки 0,7 грамм', 'Жиры 18 грамм', 'Углеводы 5,1 грамм']","['1. Разогрейте духовку до 200 градусов.', '2. Вам понадобится 1 большая головка чеснока или 2 маленькие. Снимите верхнюю шелуху, оставив только на зубчиках, но не повредив целостность головки. Срежьте верхнюю часть головки, слегка срезай верхние части зубчиков. Положите на лист фольги и сбрызните 1 ложкой оливкового масла. Заверните и отправьте в духовку на 40 минут–1 час, пока чеснок не станет очень мягким. Разверните и слегка охладите.', '3. Выдавите мякоть чеснока из зубчиков и переложите в блендер. Добавьте оставшееся масло, уксус, сок лайма, соль и перец. Перемешайте до однородной массы.']",https://eda.ru/recepty/sousy-marinady/zapravka-iz-pechenogo-chesnoka-olivkovogo-masla-27409
5cf3b3da-ce89-11ea-820a-0242ac1c0002,Букет гарни,"['Лавровый лист', 'Свежий тимьян', 'Петрушка']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213183611/120213183806/p_O.jpg'],"['Калорийность 5 ккал', 'Белки 0,3 грамм', 'Жиры 0,1 грамм', 'Углеводы 0,8 грамм']","['1. В простейший набор классической французской смеси пряных трав входят лавровый лист, 3 веточки петрушки и 1 ветка тимьяна. Травы связывают ниткой или кладут в марлевый мешочек, опускают в бульон, а затем удаляют.']",https://eda.ru/recepty/sousy-marinady/buket-garni-20478
5cf6d7cc-ce89-11ea-85db-0242ac1c0002,Писту (Pistou),"['Чеснок', 'Листья базилика', 'Соль', 'Оливковое масло', 'Тертый сыр пармезан', 'Перец черный молотый']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213184952/120213185113/p_O.jpg'],"['Калорийность 378 ккал', 'Белки 8,9 грамм', 'Жиры 36,5 грамм', 'Углеводы 3,7 грамм']","['1. В комбайне измельчите чеснок. Добавьте листья базилика и соль и снова измельчите до очень мелкого состояния.', '2. Продолжая взбивать, медленно влейте оливковое масло. Затем добавьте сыр и снова хорошо перемешайте. Поперчите и переложите в миску.']",https://eda.ru/recepty/sousy-marinady/pistu-pistou-21413
5d06176e-ce89-11ea-8cc1-0242ac1c0002,Чернично-виноградный соус к сыру и курице на гриле,"['Черника', 'Красный виноград без косточек', 'Сахар', 'Тертый имбирь', 'Свежий измельченный розмарин', 'Красный винный уксус', 'Крупная соль', 'Свежемолотый черный перец']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120213181135/120214142616/p_O.jpg'],"['Калорийность 159 ккал', 'Белки 1,6 грамм', 'Жиры 0,7 грамм', 'Углеводы 37,1 грамм']","['1. В сотейнике смешайте чернику, виноград, сахар, имбирь, розмарин и уксус. Доведите до кипения, уменьшите огонь и варите 15–20 минут, пока ягоды не начнут лопаться.', '2. Посолите и поперчите. Охладите.']",https://eda.ru/recepty/sousy-marinady/chernichno-vinogradnij-sous-k-siru-kurice-na-grile-28802
5d47f724-ce89-11ea-85db-0242ac1c0002,Сметанно-чесночный соус,"['Сметана', 'Чеснок', 'Укроп', 'Соль', 'Перец черный молотый']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/130611145209/150607031115/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/150723162213/150727214631/p_O.jpg']","['Калорийность 118 ккал', 'Белки 2,6 грамм', 'Жиры 9,5 грамм', 'Углеводы 5,7 грамм']","['1. Готовим все необходимые для соуса ингредиенты.', '2. Моем укроп, удаляем толстые стебли – они нам не нужны.', '3. Мелко режем оставшуюся зелень и слегка приминаем лезвием ножа, чтобы выделился сок.', '4. Высыпаем нарезанный укроп в чашку со сметаной.', '5. Чистим чеснок, давим и отправляем к сметану с укропом.', '6. Все перемешиваем, солим и перчим. Соус готов!']",https://eda.ru/recepty/sousy-marinady/smetanno-chesnochnij-sous-50956
5d76a8f8-ce89-11ea-b6af-0242ac1c0002,Шоколадный ганаш на сливках,"['Горький шоколад', 'Сливки 33%-ные']",[],"['Калорийность 390 ккал', 'Белки 3,9 грамм', 'Жиры 30,1 грамм', 'Углеводы 25,6 грамм']","['1. Доводим до кипения сливки.', '2. Заливаем ими поломанный шоколад, размешиваем до полного растворения шоколада, остужаем и взбиваем.']",https://eda.ru/recepty/sousy-marinady/shokoladnij-ganash-na-slivkah-34716
5db4bb5c-ce89-11ea-820a-0242ac1c0002,"Острый соус с яблоками, сельдереем и медом","['Яблоко', 'Зеленый перец чили', 'Сладкий перец', 'Лук репчатый', 'Стебель сельдерея', 'Мед', 'Лимонный сок', 'Лимонная цедра']",[],"['Калорийность 270 ккал', 'Белки 4,7 грамм', 'Жиры 1,3 грамм', 'Углеводы 60 грамм']",['1. Прокрутите все ингредиенты через мясорубку. Дайте закуске немного настояться в холодильнике.'],https://eda.ru/recepty/sousy-marinady/ostrij-sous-s-jablokami-seldereem-i-medom-43654
5dcd6b3e-ce89-11ea-8cc1-0242ac1c0002,"Заправка из печеного чеснока, соевого соуса и имбиря","['Чеснок', 'Оливковое масло extra virgin', 'Лайм', 'Красный винный уксус', 'Тертый имбирь', 'Кунжутное масло', 'Соевый соус', 'Свежемолотый черный перец']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120214140149/120214140539/p_O.jpg'],"['Калорийность 232 ккал', 'Белки 1,4 грамм', 'Жиры 23,1 грамм', 'Углеводы 5,2 грамм']","['1. Разогрейте духовку до 200 градусов.', '2. Вам понадобится 1 большая головка чеснока или 2 маленькие. Снимите верхнюю шелуху, оставив только на зубчиках, но не повредив целостность головки. Срежьте верхнюю часть головки, слегка срезай верхние части зубчиков. Положите на лист фольги и сбрызните 1 ложкой оливкового масла. Заверните и отправьте в духовку на 40 минут–1 час, пока чеснок не станет очень мягким. Разверните и слегка охладите.', '3. В блендер выдавите мякоть из зубчиков чеснока и добавьте оставшееся оливковое масло, сок 1 лайма, уксус, имбирь, кунжутное масло, соевый соус и немного черного перца. Хорошо измельчите.']",https://eda.ru/recepty/sousy-marinady/zapravka-iz-pechenogo-chesnoka-soevogo-sousa-imbirja-27440
5de33d74-ce89-11ea-85db-0242ac1c0002,Песто из рукколы и фисташек,"['Чеснок', 'Выдержанный сыр асьяго', 'Рукола', 'Зеленые фисташки', 'Лимонный сок', 'Лимонная цедра', 'Оливковое масло']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/110808212803/120213185439/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/131207233339/131211183832/p_O.jpg']","['Калорийность 248 ккал', 'Белки 7,7 грамм', 'Жиры 22,5 грамм', 'Углеводы 3,6 грамм']","['1. В комбайне или блендере измельчите чеснок, затем добавьте тертый сыр и орехи. Снова измельчите, пока орехи не станут очень мелкими.', '2. Добавьте рукколу, лимонный сок и цедру. Измельчите до состояния пасты.', '3. Затем, взбивая, введите оливковое масло. Посолите и поперчите и добавьте еще лимонного сока по вкусу. Переложите в миску, накройте и охладите.']",https://eda.ru/recepty/sousy-marinady/pesto-iz-rukkoli-fistashek-21583
5e05fd00-ce89-11ea-b6af-0242ac1c0002,Салатная заправка из голубого сыра,"['Легкий майонез', 'Обезжиренное молоко', 'Натуральный обезжиренный йогурт', 'Эстрагоновый уксус', 'Соль', 'Дижонская горчица', 'Свежемолотый черный перец', 'Голубой сыр']",[],"['Калорийность 69 ккал', 'Белки 3 грамм', 'Жиры 4,5 грамм', 'Углеводы 4,1 грамм']","['1. В миске разомните сыр и смешайте с майонезом, молоком, йогуртом, уксусом, горчицей, солью и перцем.']",https://eda.ru/recepty/sousy-marinady/salatnaja-zapravka-iz-golubogo-sira-27470
5e440762-ce89-11ea-820a-0242ac1c0002,Луково-грейпфрутовая заправка для салата,"['Свежевыжатый грейпфрутовый сок', 'Рубленная кинза (кориандр)', 'Сахар', 'Перец черный молотый', 'Оливковое масло', 'Лук-шалот']",[],"['Калорийность 277 ккал', 'Белки 2,2 грамм', 'Жиры 20,3 грамм', 'Углеводы 21,9 грамм']","['1. Вылейте на разогретую сковороду 1 чайную ложки оливкового масла и добавьте шалот.', '2. Непрерывно помешивая, доведите его до золотистого цвета и влейте грейпфрутовый сок.', '3. Затем продолжайте готовить до тех пор, пока количество жидкости не уменьшится на 1/3 (на среднем огне это примерно 6 минут). Затем снимите с огня и остудите.', '4. В остывшую смесь добавьте перец, кинзу и сахар и взбейте ее блендером.', '5. Пока взбиваете, добавьте туда 2 столовые ложки оливкового масла.']",https://eda.ru/recepty/sousy-marinady/lukovo-grejpfrutovaja-zapravka-dlja-salata-40638
5e722ee4-ce89-11ea-8cc1-0242ac1c0002,Кукурузный сироп,"['Свежая кукуруза', 'Вода', 'Сахар', 'Ванильный сахар', 'Соль', 'Лимонный сок']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120131085403/140904123720/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120131085434/140904123814/p_O.jpg']","['Калорийность 1157 ккал', 'Белки 5,3 грамм', 'Жиры 4,2 грамм', 'Углеводы 275,2 грамм']","['1. Два початка кукурузы режем на кусочки по 2,5–3 см. Заливаем 1,5 литрами воды. Доводим до кипения, уменьшаем огонь и варим 1,5 часа, пока жидкость не уменьшится примерно на половину.', '2. Достаем кукурузу, откладываем (можете уже съесть).  Кукурузный отвар процеживаем. Добавляем в отвар сахар, ванильный сахар, соль, лимонный сок. Отправляем на огонь. Перемешиваем до полного растворения сахара.', '3. Доводим до кипения, уменьшаем огонь и оставляет вариться сироп до загустения (увариваем  до половины). Не забывая периодически помешивать.', '4. Когда сироп загустел, даем остыть. Наливаем в банку, закрываем и ставим на хранение в холодильник.']",https://eda.ru/recepty/sousy-marinady/kukuruznij-sirop-46310
5e834260-ce89-11ea-85db-0242ac1c0002,Миндальная заправка,"['Вода', 'Лимонный сок', 'Миндаль', 'Чеснок', 'Петрушка сушеная', 'Сушеный укроп', 'Морская соль']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120213181135/120213181301/p_O.jpg'],"['Калорийность 178 ккал', 'Белки 6,8 грамм', 'Жиры 15,1 грамм', 'Углеводы 3,5 грамм']","['1. Миндаль замочите на ночь.', '2. В блендере измельчите миндаль и смешайте с водой и лимонным соком.', '3. Добавьте измельченный чеснок, укроп, петрушку и морскую соль.', '4. Все хорошо взбейте, накройте крышкой и охладите.']",https://eda.ru/recepty/sousy-marinady/mindalnaja-zapravka-18653
5e9fc444-ce89-11ea-b6af-0242ac1c0002,Болоньезе классический,"['Телячий фарш', 'Свиной фарш', 'Помидоры пелати', 'Прованские травы', 'Морковь', 'Лук репчатый', 'Базилик', 'Оливковое масло', 'Томатная паста', 'Чеснок', 'Сахар', 'Соль', 'Перец черный молотый']",[],"['Калорийность 734 ккал', 'Белки 28,5 грамм', 'Жиры 61,3 грамм', 'Углеводы 16,2 грамм']","['1. Чеснок, лук и морковь мелко порубить и обжарить в глубоком сотейнике на оливковом масле до мягкости. Добавить оба вида фарша и жарить, помешивая, 10-15 минут.', '2. Добавить томатную пасту, через 2-3 минуты - помидоры пелати, травы и тушить, помешивая, на тихом огне 50 минут по закрытой крышкой.', '3. Посолить и поперчить, добавить сахар, базилик и снять огня.']",https://eda.ru/recepty/sousy-marinady/boloneze-klassicheskiy-81105
5ee83896-ce89-11ea-820a-0242ac1c0002,Маринованная нерка,"['Листья кинзы (кориандра)', 'Нерка', 'Крупная морская соль', 'Сахар', 'Молотый белый перец', 'Семена кориандра', 'Укроп', 'Свежий тимьян', 'Зеленый базилик', 'Цедра апельсина', 'Свежая мята', 'Лимонный сок', 'Сок из красных апельсинов']",[],"['Калорийность 267 ккал', 'Белки 21,4 грамм', 'Жиры 8,8 грамм', 'Углеводы 25,6 грамм']","['1. Рыбу зачистить от чешуи, выложить в глубокую посуду. Смешать сок апельсина, лимона, соль, сахар. Цедру натереть на мелкой тёрке. Травы мелко порубить.', '2. Все ингредиенты смешать и залить маринадом рыбу. Оставить на 4 часа, после чего перевернуть рыбу и оставить мариноваться ещё на 4 часа Когда рыба промариновалась, следует убрать с неё излишки маринада и трав.', '3. Рыба обретает приятный аромат и послевкусие, если её после маринада немного обдать фруктовым дымом. Можно использовать профессиональный окуриватель или подкоптить в домашних условиях. Для этого в сковороду нужно выложить фольгу свёрнутую в 2 слоя, на фольгу положить опилки фруктовых деревьев, тимьян. Можно добавить тростниковый сахар и зелёный чай (в гранулах). Накрыть сковороду сеткой. На сетку выложить рыбу и накрыть полотно фольгой, что бы дым не выходил. Поставить сковороду на медленный огонь на 10-15 минут.']",https://eda.ru/recepty/sousy-marinady/marinovannaja-nerka-50676
5f17c804-ce89-11ea-85db-0242ac1c0002,Нутовая мука,['Нут'],['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/160302171541/160309213654/p_O.jpg'],"['Калорийность 364 ккал', 'Белки 19 грамм', 'Жиры 6 грамм', 'Углеводы 61 грамм']","['1. Размолоть нут в кофемолке или мельничке', '2. Затем просеять крупные фракции и получить нутовую муку. Такой вариант подходит для несладких блюд из нутовой муки.', '3. или нут нужно прокалить в горячей духовке в течение 10 минут. И уже после этого размолоть и просеять, согласно способу №1.']",https://eda.ru/recepty/sousy-marinady/nutovaya-muka-58241
