id,name,list_ingrid,image_url,list_bzu,list_resipe,recept_link
b3a7e3c8-ce88-11ea-8161-0242ac1c0002,Сэндвич с тунцом,"['Консервированный тунец в собственном соку', 'Легкий майонез', 'Зернистая горчица', 'Зеленый лук', 'Сладкий красный лук', 'Сельдерей', 'Зеленые яблоки', 'Огурцы', 'Куриное яйцо (крупное)', 'Зеленый салат']","['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120515204458/120528183052/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/160812092111/160818145248/p_O.jpg']","['Калорийность 178 ккал', 'Белки 21,7 грамм', 'Жиры 5,7 грамм', 'Углеводы 10,1 грамм']","['1. Любой хлеб, который вы любите: чиабатта, багет, черный, бородинский. Вкуснее всего его немного поджарить без масла или сделать тосты (мы используем тосты).', '2. Слить тунец, мелко нарезать и смешать все ингредиенты.', '3. Выложить на тост, украшенный листочком салата, накрыть вторым кусочком хлеба.']",https://eda.ru/recepty/sendvichi/sjendvich-s-tuncom-31829
b3b8eb8c-ce88-11ea-99f8-0242ac1c0002,Брускетта классическая и с грибами,"['Помидоры', 'Базилик', 'Чеснок', 'Оливковое масло', 'Свежие шампиньоны', 'Козий сыр', 'Лимонный сок', 'Рубленая петрушка', 'Тмин', 'Деревенский хлеб']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120131083410/120213182745/p_O.jpg'],"['Калорийность 329 ккал', 'Белки 7,4 грамм', 'Жиры 20 грамм', 'Углеводы 29,9 грамм']","['1. Для классической брускетты, сделайте на помидорах небольшие крестообразные надрезы и опустите в кипящую воду на 10 секунд, затем переложите в холодную. Снимите кожу. Разрежьте пополам и извлеките семечки чайной ложкой. Порежьте на маленькие кубики и смешайте с мелко нарезанным базиликом, 1 измельченным зубчиком чеснока и 2 столовыми ложками оливкового масла. Хорошо перемешайте.', '2. Для грибной брускетты, разогрейте 2 столовые ложки масла на сковороде и жарьте нарезанные грибы на среднем огне 5 минут до мягкости. Снимите с огня и переложите в миску. Добавьте лимонный сок, измельченный козий сыр, петрушку и тмин.', '3. Поджарьте хлеб и, пока горячий, натрите зубчиками чеснока. Сбрызните оливковым маслом, посолите и поперчите. Выложите на хлеб начинки.']",https://eda.ru/recepty/sendvichi/brusketta-klassicheskaja-s-gribami-19721
b3d3d67c-ce88-11ea-bdb6-0242ac1c0002,Сэндвич по‑домашнему,"['Докторская колбаса', 'Белый хлеб для тостов', 'Твердый сыр']",[],"['Калорийность 1090 ккал', 'Белки 58,9 грамм', 'Жиры 61,8 грамм', 'Углеводы 68,2 грамм']","['1. Колбаску и сыр нарежьте по 8 ломтиков. Смажьте тостовый хлеб сливочным маслом с одной стороны тонким слоем.', '2. Разогрейте сэндвичницу до предела и положите ломтики хлеба маслом на метал, сверху положите на каждый кусочек хлеба по 1 куску колбасы и сыра пирамидкой.']",https://eda.ru/recepty/sendvichi/sjendvich-po-domashnemu-32906
b3e55a0a-ce88-11ea-a62c-0242ac1c0002,Бифбургер,"['Свежая кинза (кориандр)', 'Яйцо куриное', 'Говяжий фарш', 'Лук репчатый', 'Чеснок', 'Белый лук', 'Цукини', 'Помидоры', 'Оливковый майонез', 'Молотый кориандр', 'Красный базилик', 'Зеленый лук перья', 'Вустерширский соус', 'Соус с копченым перцем', 'Соль', 'Перец черный молотый', 'Хлеб для тостов']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/140714125349/140720213228/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/140714125349/140720213226/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/140714125349/140720213227/p_O.jpg']","['Калорийность 580 ккал', 'Белки 24,7 грамм', 'Жиры 33,6 грамм', 'Углеводы 43,6 грамм']","['1. В говяжий фарш добавить одно небольшое куриное яйцо, небольшую луковицу, натертую на мелкой терке, зубчик чеснока пропустить через пресс, немного ворчестерского соуса, соль, перец, мелко нарезанную кинзу (2–3 веточки) и базилик (1–2 веточки).', '2. Фарш тщательно выместить руками, сформировать четыре котлеты, обжарить на хорошо разогретом гриле (Zwilling отлично подойдет для этого). Готовность можно проверить, проткнув котлету ножом, сок должен быть прозрачным.', '3. Параллельно обжарить на гриле цукини, белый лук (нарезать кольцами не больше 5–6 мм). Помыть помидоры, также нарезать тонкими кольцами.', '4. Для соуса смешать майонез, мелко нарезанный лук (можно использовать резанец), немного мексиканского соуса с копченым перцем (Atkins and Potts) (я добавляю не больше 0,5 чайной ложки), ворчестерского соуса.', '5. На хлеб намазать соус, добавить белый лук с гриля, помидоры, котлету, цукини. Сверху посыпать зеленью и накрыть вторым куском хлеба или оставить, как есть.']",https://eda.ru/recepty/sendvichi/bifburger-45523
b43cf80a-ce88-11ea-8161-0242ac1c0002,Клаб-сэндвич с беконом,"['Бекон', 'Мясо', 'Сыр', 'Красный лук', 'Майонез', 'Белый хлеб', 'Помидоры', 'Зеленый салат']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120928105641/121002181451/p_O.jpg'],"['Калорийность 2081 ккал', 'Белки 140,3 грамм', 'Жиры 156,5 грамм', 'Углеводы 27,7 грамм']","['1. На сковороде поджариваем ломтики хлеба с одной стороны. На не поджаренную сторону мажем майонез.', '2. Сверху кладем сыр и бекон, затем мясо.', '3. Затем два ломтика помидора, нарезанный лук, листья салата.', '4. Накрываем вторым кусочком хлеба.']",https://eda.ru/recepty/sendvichi/klab-sjendvich-s-bekonom-33911
b44fb99a-ce88-11ea-99f8-0242ac1c0002,Тосты с авокадо и сыром,"['Авокадо', 'Черный хлеб', 'Твердый сыр', 'Чеснок', 'Соль', 'Перец черный молотый', 'Майонез']","['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/121022175326/121027152810/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/121017153819/141115014735/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/161125164152/161204191250/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/130116161736/190506143947/p_O.jpg']","['Калорийность 288 ккал', 'Белки 9,5 грамм', 'Жиры 21,1 грамм', 'Углеводы 16,8 грамм']","['1. Поджарить хлеб в тостере или на сковородке, натереть зубчиком чеснока.', '2. Спелый авокадо очистить от кожуры, разрезать, удалить косточку и натереть на терке (если авокадо очень спелый, можно размять его вилкой).', '3. Сыр натереть на терке и смешать с авокадо.', '4. Добавить майонез, черный перец, соль по вкусу. Перемешать и выложить на хлеб.']",https://eda.ru/recepty/sendvichi/tosti-s-avokado-i-sirom-34327
b46efb02-ce88-11ea-bdb6-0242ac1c0002,Сэндвич «Ромашка»,"['Яйцо куриное', 'Помидоры', 'Твердый сыр', 'Майонез', 'Горчица', 'Соль', 'Круглая булочка', 'Перец черный молотый']",[],"['Калорийность 719 ккал', 'Белки 28,8 грамм', 'Жиры 37,3 грамм', 'Углеводы 58,6 грамм']","['1. Берем желтки двух вареных яиц. Разминаем, добавляем майонез, горчицу, соль и перец.', '2. Разрезаем булочку вдоль и намазываем начинку.', '3. Вырезаем кружок помидора и кладем сверху.', '4. Трем сыр и посыпаем помидор.Отправляем на одну минуту в микроволновку.']",https://eda.ru/recepty/sendvichi/sjendvich-romashka-32540
b4927b5e-ce88-11ea-a62c-0242ac1c0002,"Бургер с котлетой, зеленью и сыром","['Булочка с кунжутом', 'Сыр', 'Помидоры', 'Салат лолла-росса', 'Лук репчатый', 'Сладкий перец', 'Дижонская горчица', 'Кетчуп', 'Котлета для бургера', 'Огурцы']",['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/140601161438/140607221719/p_O.jpg'],"['Калорийность 944 ккал', 'Белки 45,5 грамм', 'Жиры 36,1 грамм', 'Углеводы 109,7 грамм']","['1. Рецепт очень прост — булочку разрезаем пополам; между верхней частью и нижней складываем все ингредиенты, друг на друга и подаем.']",https://eda.ru/recepty/sendvichi/burger-s-kotletoj-zelenju-i-sirom-44754
b4ca8742-ce88-11ea-8161-0242ac1c0002,Сэндвич с селедкой,"['Булочка', 'Филе сельди', 'Сладкий лук', 'Маринованные огурцы']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/150428090447/150505180906/p_O.jpg'],"['Калорийность 1142 ккал', 'Белки 78,8 грамм', 'Жиры 52,1 грамм', 'Углеводы 79,8 грамм']","['1. Мелко порубить лук. Огурцы нарезать тонкими ломтиками.', '2. Филе сельди нарезать на небольшие куски.', '3. Филе сельди положить на обе стороны булочки — верхнюю и нижнюю. Посыпать луком и накрыть огурцом.']",https://eda.ru/recepty/sendvichi/sjendvich-s-seledkoj-50394
b504e766-ce88-11ea-bdb6-0242ac1c0002,Сэндвич с ветчиной и сыром «Монте-Кристо»,"['Хлеб для тостов', 'Горчица', 'Майонез', 'Ветчина', 'Сыр грюйер', 'Яйцо куриное', 'Молоко', 'Соль', 'Сливочное масло']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/160209183658/160216141442/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/160209183658/160216141444/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/160209183658/160216141450/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/160209183658/160216141452/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/160209183658/160216141453/p_O.jpg']","['Калорийность 1112 ккал', 'Белки 52 грамм', 'Жиры 82 грамм', 'Углеводы 36,4 грамм']","['1. 4 ломтика хлеба смазать майонезом или горчицей.', '2. На два ломтика хлеба положить по одному тонкому ломтику ветчины.', '3. На ветчину положить ломтик сыра. Накрыть сэндвичи вторыми ломтиками хлеба.', '4. Аккуратно обрезать края сэндвичей волнистым ножом (необязательный этап, но так они будут выглядеть аккуратнее, а хлеб лучше пропитается яичной смесью).', '5. Яйцо слегка взбить с молоком и солью.', '6. Обмакнуть сэндвичи в яичную смесь и держать их в ней секунд 30.', '7. На сковороде разогреть на среднем огне сливочное масло.', '8. Обжарить сэндвичи примерно по две минуты с каждой стороны. Переворачивать сэндвичи аккуратно, двумя лопатками. После переворачивания слегка «придавить» сэндвичи лопаткой сверху, чтобы половинки лучше склеились.', '9. Снять сэндвичи на доску, оставить на минуту.', '10. Аккуратно разрезать их на треугольные половинки волнистым ножом.']",https://eda.ru/recepty/sendvichi/sendvich-s-vetchinoy-i-syrom-monte-kristo-57879
b516528a-ce88-11ea-99f8-0242ac1c0002,Брускетты с помидорами и базиликом,"['Чиабатта', 'Помидоры', 'Базилик', 'Чеснок', 'Оливковое масло', 'Соль', 'Перец черный молотый']","['//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/120213175433/1202131755002/p_O.jpg', '//eda.ru/img/eda/-x900i/s2.eda.ru/StaticContent/Photos/150307165038/151110180527/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/140524182915/140601101613/p_O.jpg', '//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120131082131/160303010632/p_O.jpg']","['Калорийность 720 ккал', 'Белки 10,7 грамм', 'Жиры 45 грамм', 'Углеводы 66,6 грамм']","['1. Помидоры очистить от кожицы и нарезать мякоть на маленькие кусочки.', '2. На раскаленную чугунную сковороду гриль с рельефным дном выложить чабатту (порезанную на 12 толстых ломтиков) и обжарить с двух сторон.', '3. Острым ножом сделать по 3 неглубоких надреза поперек каждого ломтика, натереть хлеб чесноком и сбрызнуть оливковым маслом.', '4. Выложить помидоры и листья базилика на брускетты, посолить, поперчить и снова сбрызнуть оливковым маслом.']",https://eda.ru/recepty/sendvichi/brusketti-s-pomidorami-bazilikom-16390
b552d14c-ce88-11ea-a62c-0242ac1c0002,Булочка жареная с картофелем,"['Картофель', 'Булочка с отрубями', 'Соль', 'Перец черный молотый', 'Растительное масло', 'Петрушка']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/130813174717/130821194019/p_O.jpg'],"['Калорийность 286 ккал', 'Белки 6,9 грамм', 'Жиры 10,5 грамм', 'Углеводы 42 грамм']","['1. Булочку разрезать пополам.', '2. Картофель натереть на мелкой терке. Посолить, поперчить. Выложить на булочку.', '3. Булочку обжарить на растительном масле, положив картофелем вниз. Перевернуть. Посыпать нарезанной петрушкой, и через минуту подавать.']",https://eda.ru/recepty/sendvichi/bulochka-zharenaja-s-kartofelem-39276
b5637e48-ce88-11ea-8161-0242ac1c0002,Сэндвичи с семгой и сыром «Ронделе»,"['Сыр «Ронделе»', 'Оливковое масло', 'Белый хлеб', 'Бальзамический уксус', 'Укроп', 'Слабосоленая семга', 'Листья латука', 'Перец черный молотый']",['//eda.ru/img/eda/-x900i/s1.eda.ru/StaticContent/Photos/120131083458/150615154820/p_O.jpg'],"['Калорийность 571 ккал', 'Белки 50,4 грамм', 'Жиры 36,2 грамм', 'Углеводы 17,5 грамм']","['1. Сыр выложить в миску, добавить оливковое масло и бальзамический уксус, перемешать. Поперчить по вкусу, всыпать мелко нарезанные верхушки \xadчетырех веточек укропа, снова перемешать.', '2. На четыре куска хлеба выложить по листу латука, намазать сверху сыром. Оставшийся хлеб тоже намазать сыром.', '3. На хлеб с латуком выложить по ломтику семги и накрыть оставшимися кусками хлеба. Сверху положить по веточке укропа.']",https://eda.ru/recepty/sendvichi/sjendvichi-s-semgoj-sirom-rondele-29866
